bill_id,number,change_hash,url,status_date,status,last_action_date,last_action,title,description
2013057,S06783,f43a9a9b75d65ff87fde2ab8b36da978,https://legiscan.com/NY/bill/S06783/2025,2025-03-24,1,2026-01-07,REFERRED TO EDUCATION,Promotes the inclusion of children living in temporary housing in prekindergarten programs; requires school districts to prioritize homeless children on any pre-K waitlists and provides for the reimbursement to school districts of hiring additional staff to accommodate the enrollment of a homeless child.,Promotes the inclusion of children living in temporary housing in prekindergarten programs; requires school districts to prioritize homeless children on any pre-K waitlists and provides for the reimbursement to school districts of hiring additional staff to accommodate the enrollment of a homeless child.
2015229,S06904,6c7b50b5b9a15b4e75e092afcc7b06d0,https://legiscan.com/NY/bill/S06904/2025,2025-03-26,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT","Provides that when a housing accommodation has been vacated after continuous tenancy or occupancy of ten years or more prior to vacancy, and the owner can demonstrate restoration of the unit, the new legal regulated rent shall be the rent agreed to by the owner and first tenant after such restoration and reserved in a lease or other rental agreement; makes related provisions.","Provides that when a housing accommodation has been vacated after continuous tenancy or occupancy of ten years or more prior to vacancy, and the owner can demonstrate restoration of the unit, the new legal regulated rent shall be the rent agreed to by the owner and first tenant after such restoration and reserved in a lease or other rental agreement; makes related provisions."
2015175,S06914,1e15b8a6bc59f1f0db95a8528fa93f0e,https://legiscan.com/NY/bill/S06914/2025,2025-03-26,1,2026-01-07,REFERRED TO JUDICIARY,"Establishes the rental assistance payment standard pilot program where the owner of a housing accommodation shall be entitled to charge and collect a rent equal to the maximum amount that the rental assistance program prescribes for like housing accommodations, subject to rent reasonableness calculations.","Establishes the rental assistance payment standard pilot program where the owner of a housing accommodation shall be entitled to charge and collect a rent equal to the maximum amount that the rental assistance program prescribes for like housing accommodations, subject to rent reasonableness calculations."
2015648,S06958,df4049c9b9519f02eea962263446100e,https://legiscan.com/NY/bill/S06958/2025,2025-03-27,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT",Enacts the New York fair housing act to require municipalities to take affirmative steps to address the creation and maintenance of affordable housing.,Enacts the New York fair housing act to require municipalities to take affirmative steps to address the creation and maintenance of affordable housing.
2018292,S07139,9b7da91b8015ba95aca1a59cf70c5b8a,https://legiscan.com/NY/bill/S07139/2025,2025-04-01,1,2025-06-11,SUBSTITUTED BY A7312,"Authorizes the commissioner of general services to transfer and convey certain lands in the town of Wilton, county of Saratoga, to the Veterans and Community Housing Coalition.","Authorizes the commissioner of general services to transfer and convey certain lands in the town of Wilton, county of Saratoga, to the Veterans and Community Housing Coalition."
2019608,S07181,098030f0746b7fde89a928e0ebd5a55a,https://legiscan.com/NY/bill/S07181/2025,2025-04-03,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT","Authorizes the state division of housing and community renewal to study housing programs for low and middle income families; provides for a moratorium on the voluntary dissolution of limited profit, limited dividend and redevelopment housing companies.","Authorizes the state division of housing and community renewal to study housing programs for low and middle income families; provides for a moratorium on the voluntary dissolution of limited profit, limited dividend and redevelopment housing companies."
2019587,S07183,bdf2971af25b74493ed75130a5e46b46,https://legiscan.com/NY/bill/S07183/2025,2025-04-03,1,2026-01-07,REFERRED TO INVESTIGATIONS AND GOVERNMENT OPERATIONS,"Increases the penalties for housing related unlawful discriminatory practices based on the lawful source of income of the victim where the respondent receives federal, state or local tax benefits for the housing accommodation at issue.","Increases the penalties for housing related unlawful discriminatory practices based on the lawful source of income of the victim where the respondent receives federal, state or local tax benefits for the housing accommodation at issue."
2019603,S07184,cb1727a5865551d1fe4fbb4438a30b20,https://legiscan.com/NY/bill/S07184/2025,2025-04-03,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT",Provides that certain charitable and non-profit institutions shall not have the right to refuse to renew a lease of any current or future tenant occupying housing accommodations owned by such institution except where specifically authorized by law.,Provides that certain charitable and non-profit institutions shall not have the right to refuse to renew a lease of any current or future tenant occupying housing accommodations owned by such institution except where specifically authorized by law.
2021006,S07253,bd68063514dbc030f5d7e9d4a25185c3,https://legiscan.com/NY/bill/S07253/2025,2025-04-07,1,2026-01-07,REFERRED TO NEW YORK CITY EDUCATION,Prohibits the housing of migrants in schoolhouses or on such grounds in the New York City community school district system.,Prohibits the housing of migrants in schoolhouses or on such grounds in the New York City community school district system.
2021848,S07309,b97dae9aa5670e119e788b8492b953f9,https://legiscan.com/NY/bill/S07309/2025,2025-04-09,1,2026-01-07,"REFERRED TO HOUSING, CONSTRUCTION AND COMMUNITY DEVELOPMENT",Requires the New York City department of housing preservation and development to make contact with the complainant to verify restoration of service before concluding an investigation into a violation of heat and hot water service requirements.,Requires the New York City department of housing preservation and development to make contact with the complainant to verify restoration of service before concluding an investigation into a violation of heat and hot water service requirements.
2022596,S07320,c6dc9da93917e918b61cd747d7bf61e2,https://legiscan.com/NY/bill/S07320/2025,2025-04-10,1,2025-04-30,SUBSTITUTED BY A6869,Prohibits discriminatory practices by real estate appraisers; furthers fair housing compliance.,Prohibits discriminatory practices by real estate appraisers; furthers fair housing compliance.
2022776,S07343,d62900120f52e3ac45089bb24062513f,https://legiscan.com/NY/bill/S07343/2025,2025-04-10,1,2026-01-07,REFERRED TO JUDICIARY,"Sets up rules and regulations for the operation of lease-hold retirement communities located in a county with a population of more than one million inhabitants that only borders one other county, to provide adequate housing for senior citizens wishing to retire and locate in a lease-hold retirement community; grants owners of homes in lease-hold retirement communities the right to sell their homes by methods common to sales of residential property; requires that owners of lease-hold retirement communities offer owners of homes the option to sign a long-term ninety-nine year lease.","Sets up rules and regulations for the operation of lease-hold retirement communities located in a county with a population of more than one million inhabitants that only borders one other county, to provide adequate housing for senior citizens wishing to retire and locate in a lease-hold retirement community; grants owners of homes in lease-hold retirement communities the right to sell their homes by methods common to sales of residential property; requires that owners of lease-hold retirement communities offer owners of homes the option to sign a long-term ninety-nine year lease."
